,Index,Name,X,Y,Z,Altitude,Depth,formation
820,GD0398,AusbauB51/B54Münster,32405957.08,5754995.68,41.84,62.64,21.1,Quaternary
821,GD0398,AusbauB51/B54Münster,32405957.08,5754995.68,41.54,62.64,21.1,UnterCampanium
822,GD0399,B.BOECKINGHAUSEN,32386051.32,5759335.29,73.0,159.0,86.0,OberCampanium
823,GD0400,WasserwerkderGemeindeNottuln,32384967.34,5755520.04,144.4,145.0,56.0,Quaternary
824,GD0400,WasserwerkderGemeindeNottuln,32384967.34,5755520.04,128.0,145.0,56.0,Oberkreide
826,GD0401,BR.1NEUERZOOMUENSTER,32402785.34,5756138.28,56.5,63.0,37.0,Quaternary
827,GD0401,BR.1NEUERZOOMUENSTER,32402785.34,5756138.28,26.0,63.0,37.0,Oberkreide
828,GD0402,NOTBRUNNEN111MICHAELISCHULE,32402585.47,5758417.38,56.2,69.0,45.2,Quaternary
829,GD0402,NOTBRUNNEN111MICHAELISCHULE,32402585.47,5758417.38,23.799999999999997,69.0,45.2,Oberkreide
830,GD0403,B.1+IIDR.MERTNERWAERMEP.,32402335.56,5758187.47,62.8,67.0,51.0,Quaternary
831,GD0403,B.1+IIDR.MERTNERWAERMEP.,32402335.56,5758187.47,16.0,67.0,51.0,UnterCampanium
832,GD0404,BR.BUNDESVERMOEGENSAMT,32402165.66,5759736.86,57.5,72.0,67.0,Quaternary
833,GD0404,BR.BUNDESVERMOEGENSAMT,32402165.66,5759736.86,5.0,72.0,67.0,Oberkreide
834,GD0405,B.1+2EHEM.MOLKEREI,32402270.64,5761131.31,75.0,76.0,22.0,Quaternary
835,GD0405,B.1+2EHEM.MOLKEREI,32402270.64,5761131.31,54.0,76.0,22.0,Oberkreide
836,GD0406,B.WIRTSCHAFTGUETHMANN,32402815.42,5760451.57,60.0,71.0,25.0,Quaternary
837,GD0406,B.WIRTSCHAFTGUETHMANN,32402815.42,5760451.57,46.0,71.0,25.0,UnterCampanium
839,GD0407,Diplomkartierung/ArbeitHagedorn,32402270.63,5760426.59,62.349999999999994,72.35,22.0,Oberkreide
840,GD0407,Diplomkartierung/ArbeitHagedorn,32402270.63,5760426.59,50.349999999999994,72.35,22.0,UnterCampanium
841,GD0408,Diplomkartierung/ArbeitHagedorn,32402510.54,5760896.4,74.8,75.0,41.0,Quaternary
843,GD0408,Diplomkartierung/ArbeitHagedorn,32402510.54,5760896.4,34.0,75.0,41.0,UnterCampanium
844,GD0409,KernbohrungNottuln1002,32390542.44,5756278.47,145.1,146.5,88.0,Quaternary
845,GD0409,KernbohrungNottuln1002,32390542.44,5756278.47,123.17,146.5,88.0,OberCampanium
846,GD0409,KernbohrungNottuln1002,32390542.44,5756278.47,58.5,146.5,88.0,UnterCampanium
847,GD0410,BIHAVIXBECKNOTTULN,32390357.39,5757006.46,179.8,181.3,110.0,Quaternary
848,GD0410,BIHAVIXBECKNOTTULN,32390357.39,5757006.46,71.30000000000001,181.3,110.0,OberCampanium
849,GD0411,BR.2WWHAVIXBECK,32390054.98,5758284.56,109.5,110.0,50.5,Quaternary
850,GD0411,BR.2WWHAVIXBECK,32390054.98,5758284.56,59.5,110.0,50.5,OberCampanium
851,GD0412,VB2WWHAVIXBECK,32390746.73,5757470.62,137.1,138.0,87.0,Quaternary
852,GD0412,VB2WWHAVIXBECK,32390746.73,5757470.62,51.0,138.0,87.0,OberCampanium
853,GD0413,B.WASSERTURMBAHNHOFHAVIX,32390502.33,5758651.28,88.2,94.2,45.5,Quaternary
855,GD0413,B.WASSERTURMBAHNHOFHAVIX,32390502.33,5758651.28,48.7,94.2,45.5,OberCampanium
856,GD0414,WasserwerkderGemeindeNottuln,32385101.79,5755117.29,121.35,122.0,46.0,Quaternary
857,GD0414,WasserwerkderGemeindeNottuln,32385101.79,5755117.29,76.0,122.0,46.0,Oberkreide
858,GD0415,WasserwerkderGemeindeNottuln,32385664.76,5755691.37,120.24,124.24,30.5,Quaternary
859,GD0415,WasserwerkderGemeindeNottuln,32385664.76,5755691.37,93.74,124.24,30.5,Oberkreide
860,GD0416,WasserwerkderGemeindeNottuln,32385361.68,5755765.91,131.54,132.54,40.5,Quaternary
861,GD0416,WasserwerkderGemeindeNottuln,32385361.68,5755765.91,92.03999999999999,132.54,40.5,Oberkreide
862,GD0417,WasserwerkderGemeindeNottuln,32385406.41,5756001.18,116.6,118.6,41.0,Quaternary
863,GD0417,WasserwerkderGemeindeNottuln,32385406.41,5756001.18,77.6,118.6,41.0,Oberkreide
864,GD0418,WasserwerkderGemeindeNottuln,32385771.66,5757553.91,120.0,122.0,41.0,Quaternary
865,GD0418,WasserwerkderGemeindeNottuln,32385771.66,5757553.91,81.0,122.0,41.0,Oberkreide
866,GD0419,BRGROSSE-AHLERTBOECKING.,32385674.24,5759410.89,80.0,159.0,79.0,Oberkreide
867,GD0420,BRKOEBRUEGGE,32385372.83,5760834.06,164.9,165.0,47.0,Quaternary
868,GD0420,BRKOEBRUEGGE,32385372.83,5760834.06,118.0,165.0,47.0,OberCampanium
870,GD0422,"Gr.-Erdmann,Everswinkel",32421857.81,5754718.58,60.800000000000004,63.6,71.5,Quaternary
871,GD0422,"Gr.-Erdmann,Everswinkel",32421857.81,5754718.58,-7.899999999999999,63.6,71.5,Oberkreide
872,GD0423,"B.1,9U.15FINANZAMT",32407118.68,5757887.52,49.7,59.0,20.0,Quaternary
873,GD0423,"B.1,9U.15FINANZAMT",32407118.68,5757887.52,39.0,59.0,20.0,Oberkreide
874,GD0424,BR.MUEHLENBECK-GIEVENBECK,32407443.54,5757497.67,53.7,60.0,31.0,Quaternary
875,GD0424,BR.MUEHLENBECK-GIEVENBECK,32407443.54,5757497.67,29.0,60.0,31.0,Oberkreide
876,GD0425,BR.SCHAPDETTEN,32391021.55,5754918.05,82.0,105.0,29.0,Quaternary
877,GD0425,BR.SCHAPDETTEN,32391021.55,5754918.05,76.0,105.0,29.0,UnterCampanium
878,GD0426,BR.SCHAPDETTEN,32391094.36,5754985.08,80.0,103.0,28.0,Quaternary
879,GD0426,BR.SCHAPDETTEN,32391094.36,5754985.08,75.0,103.0,28.0,UnterCampanium
880,GD0427,ENTNAHMEBR.ISCHAPDETTEN,32391505.82,5755258.24,127.75,129.0,50.0,Quaternary
881,GD0427,ENTNAHMEBR.ISCHAPDETTEN,32391505.82,5755258.24,79.0,129.0,50.0,OberCampanium
882,GD0428,BR.IBV.A.MertenMondstr.,32407103.69,5758317.35,56.5,57.0,39.0,Quaternary
883,GD0428,BR.IBV.A.MertenMondstr.,32407103.69,5758317.35,18.0,57.0,39.0,Oberkreide
884,GD0429,B.IVENGELSPARKPLATZ,32405907.14,5757083.86,52.8,60.0,21.0,Quaternary
885,GD0429,B.IVENGELSPARKPLATZ,32405907.14,5757083.86,39.0,60.0,21.0,Oberkreide
886,GD0430,MESSSTELLE181,32404984.49,5756470.11,47.349999999999994,64.35,21.0,Quaternary
887,GD0430,MESSSTELLE181,32404984.49,5756470.11,43.349999999999994,64.35,21.0,Oberkreide
888,GD0431,B.2LEHMKUHLROXEL,32399066.83,5757367.85,72.9,77.0,35.0,Quaternary
889,GD0431,B.2LEHMKUHLROXEL,32399066.83,5757367.85,42.0,77.0,35.0,Oberkreide
890,GD0432,POSTEN44KM60.065BAHNL.,32400936.01,5753119.51,48.07,60.07,21.5,Quaternary
891,GD0432,POSTEN44KM60.065BAHNL.,32400936.01,5753119.51,38.57,60.07,21.5,Oberkreide
893,GD0433,BR.GRUNDSCHULENOTTULN,32385951.23,5754486.94,99.8,111.0,46.0,Quaternary
894,GD0433,BR.GRUNDSCHULENOTTULN,32385951.23,5754486.94,65.0,111.0,46.0,UnterCampanium
895,GD0434,BRH.HANSBERGBILLERBECK,32382623.94,5759927.01,105.0,113.2,38.0,Quaternary
896,GD0434,BRH.HANSBERGBILLERBECK,32382623.94,5759927.01,75.2,113.2,38.0,UnterCampanium
897,GD0435,WAERMEP.REICKSBILLERBECK,32382683.15,5760755.01,115.0,120.0,35.0,Quaternary
898,GD0435,WAERMEP.REICKSBILLERBECK,32382683.15,5760755.01,85.0,120.0,35.0,Oberkreide
899,GD0436,"WAERMEP.C.WUEBKEN,Billerbeck",32381995.93,5761073.54,95.0,110.0,36.0,Quaternary
900,GD0436,"WAERMEP.C.WUEBKEN,Billerbeck",32381995.93,5761073.54,74.0,110.0,36.0,UnterCampanium
901,GD0437,ABWASSERPUMPW.ZOO-MUENSTER,32402435.47,5755748.44,59.0,61.0,40.0,Quaternary
902,GD0437,ABWASSERPUMPW.ZOO-MUENSTER,32402435.47,5755748.44,21.0,61.0,40.0,Oberkreide
903,GD0438,B.I,32401859.68,5754936.77,54.5,61.0,59.5,Quaternary
904,GD0438,B.I,32401859.68,5754936.77,1.5,61.0,59.5,Oberkreide
905,GD0439,BR.POTTHOFFHAUSVERS.NOTT.,32387873.86,5758889.86,89.3,165.0,75.7,OberCampanium
907,GD0440,BR.I+IIPAULWESSELSWAER.,32389314.26,5755488.74,81.2,85.0,20.0,Quaternary
908,GD0440,BR.I+IIPAULWESSELSWAER.,32389314.26,5755488.74,65.0,85.0,20.0,OberCampanium
909,GD0441,ENTNAHMEBR.EHEL.KALTMEYER,32386732.75,5753544.23,86.1,94.0,30.0,Quaternary
910,GD0441,ENTNAHMEBR.EHEL.KALTMEYER,32386732.75,5753544.23,64.0,94.0,30.0,Oberkreide
911,GD0442,VB3WWHAVIXBECK,32391040.5,5757558.55,114.3,117.0,87.0,Quaternary
912,GD0442,VB3WWHAVIXBECK,32391040.5,5757558.55,30.0,117.0,87.0,OberCampanium
913,GD0443,VB4WWHAVIXBECK,32391299.36,5757527.85,90.9,96.0,82.0,Quaternary
914,GD0443,VB4WWHAVIXBECK,32391299.36,5757527.85,14.0,96.0,82.0,OberCampanium
915,GD0444,SCHLUCKBR.EHEL.KALTMEYER,32386752.73,5753543.41,85.4,94.0,30.0,Quaternary
916,GD0444,SCHLUCKBR.EHEL.KALTMEYER,32386752.73,5753543.41,64.0,94.0,30.0,Oberkreide
917,GD0445,BR.HORSTBOCKHOLTWAERMEP.,32387039.18,5753211.43,78.0,91.0,73.0,Quaternary
918,GD0445,BR.HORSTBOCKHOLTWAERMEP.,32387039.18,5753211.43,18.0,91.0,73.0,Oberkreide
919,GD0446,"B.I,IIWAERMEP.LUETKEMEI.",32387090.88,5753494.44,77.8,91.8,53.0,Quaternary
920,GD0446,"B.I,IIWAERMEP.LUETKEMEI.",32387090.88,5753494.44,38.8,91.8,53.0,UnterCampanium
921,GD0447,BR.1-2F.QUINTINGWAERMEP.,32398347.02,5752979.6,62.2,65.0,42.0,Quaternary
922,GD0447,BR.1-2F.QUINTINGWAERMEP.,32398347.02,5752979.6,23.0,65.0,42.0,Oberkreide
923,GD0448,B.BAHNH.HAVIXBECKKM90.6,32390278.49,5758730.56,95.5,96.0,28.2,Quaternary
924,GD0448,B.BAHNH.HAVIXBECKKM90.6,32390278.49,5758730.56,67.8,96.0,28.2,OberCampanium
925,GD0449,B.BAHNH.HAVIXBECKKM90.9,32390582.76,5758587.93,92.0,92.5,46.0,Quaternary
926,GD0449,B.BAHNH.HAVIXBECKKM90.9,32390582.76,5758587.93,46.5,92.5,46.0,OberCampanium
927,GD0450,BRKONERSNOTTULN,32382946.05,5755611.45,154.39999999999998,154.7,72.0,Quaternary
928,GD0450,BRKONERSNOTTULN,32382946.05,5755611.45,82.69999999999999,154.7,72.0,UnterCampanium
929,GD0451,BRBILLERBECK1,32383623.86,5759185.37,118.2,120.0,36.0,Quaternary
930,GD0451,BRBILLERBECK1,32383623.86,5759185.37,98.4,120.0,36.0,OberCampanium
931,GD0451,BRBILLERBECK1,32383623.86,5759185.37,84.0,120.0,36.0,Oberkreide
932,GD0452,BILLERBECKERBERG,32383667.26,5759994.0,156.79999999999998,157.6,80.0,Quaternary
933,GD0452,BILLERBECKERBERG,32383667.26,5759994.0,77.6,157.6,80.0,UnterCampanium
934,GD0453,BILLERBECK2,32382893.54,5760156.01,112.7,117.0,30.0,Quaternary
935,GD0453,BILLERBECK2,32382893.54,5760156.01,97.2,117.0,30.0,OberCampanium
936,GD0453,BILLERBECK2,32382893.54,5760156.01,87.0,117.0,30.0,Oberkreide
937,GD0454,OBERDARFELD1,32383251.37,5762642.56,165.79999999999998,166.6,80.0,Quaternary
938,GD0454,OBERDARFELD1,32383251.37,5762642.56,139.2,166.6,80.0,OberCampanium
939,GD0454,OBERDARFELD1,32383251.37,5762642.56,86.6,166.6,80.0,UnterCampanium
940,GD0455,BRSIEDLUNGDARUP,32383722.12,5754779.01,65.62,114.62,59.0,Quaternary
941,GD0455,BRSIEDLUNGDARUP,32383722.12,5754779.01,55.620000000000005,114.62,59.0,Oberkreide
942,GD0456,LANDESZENTRALBANK,32405264.37,5756238.2,56.1,67.0,20.0,Quaternary
943,GD0456,LANDESZENTRALBANK,32405264.37,5756238.2,47.0,67.0,20.0,Oberkreide
944,GD0457,BR.H.SCHULZWAERMEPUMPE,32402165.47,5750220.64,61.0,65.0,40.0,Quaternary
945,GD0457,BR.H.SCHULZWAERMEPUMPE,32402165.47,5750220.64,25.0,65.0,40.0,Oberkreide
946,GD0458,BR.V.DEWITZMUENSTER,32402385.45,5753619.29,56.0,60.0,39.0,Quaternary
947,GD0458,BR.V.DEWITZMUENSTER,32402385.45,5753619.29,21.0,60.0,39.0,Oberkreide
948,GD0459,RAD4/164LAGERGIEVENBECK,32400806.17,5758707.29,67.0,73.0,30.0,Quaternary
949,GD0459,RAD4/164LAGERGIEVENBECK,32400806.17,5758707.29,43.0,73.0,30.0,Oberkreide
950,GD0460,KartierbohrungGLANW,32387300.16,5755171.65,85.6,110.0,24.8,Quaternary
951,GD0460,KartierbohrungGLANW,32387300.16,5755171.65,85.2,110.0,24.8,UnterCampanium
952,GD0461,BR.I+IIDR.CONRADWARMEP.,32387698.48,5756095.69,113.5,116.0,39.0,Quaternary
953,GD0461,BR.I+IIDR.CONRADWARMEP.,32387698.48,5756095.69,77.0,116.0,39.0,OberCampanium
954,GD0462,WasserwerkderGemeindeNottuln,32387209.59,5756492.06,130.4,130.5,40.5,Quaternary
955,GD0462,WasserwerkderGemeindeNottuln,32387209.59,5756492.06,90.0,130.5,40.5,OberCampanium
956,GD0463,WasserwerkderGemeindeNottuln,32387351.14,5756552.25,129.9,130.0,30.5,Quaternary
957,GD0463,WasserwerkderGemeindeNottuln,32387351.14,5756552.25,99.5,130.0,30.5,UnterCampanium
958,GD0464,BohrungLonginusturm1(1991)Kurzprofil,32387705.71,5757846.27,85.73,187.03,101.3,OberCampanium
959,GD0465,"Kartierbohrg.GDNRW,Emsniederung4012/1008",32419236.94,5759788.6,30.6,48.6,32.0,Quaternary
960,GD0465,"Kartierbohrg.GDNRW,Emsniederung4012/1008",32419236.94,5759788.6,16.6,48.6,32.0,Oberkreide
961,GD0466,B.SAPHOERSTERMUENSTER,32402595.39,5754738.84,50.7,56.0,41.0,Quaternary
962,GD0466,B.SAPHOERSTERMUENSTER,32402595.39,5754738.84,15.0,56.0,41.0,Oberkreide
963,GD0467,B.7GEMEINDENOTTULN,32386154.73,5755539.08,102.9,105.0,76.0,Quaternary
964,GD0467,B.7GEMEINDENOTTULN,32386154.73,5755539.08,29.0,105.0,76.0,UnterCampanium
965,GD0468,B1AGEMEINDENOTTULN,32386268.92,5755154.18,95.6,100.0,75.5,Quaternary
966,GD0468,B1AGEMEINDENOTTULN,32386268.92,5755154.18,24.5,100.0,75.5,UnterCampanium
967,GD0469,BR.IIGEMEINDENOTTULN,32386248.34,5755091.99,93.3,99.0,50.0,Quaternary
968,GD0469,BR.IIGEMEINDENOTTULN,32386248.34,5755091.99,49.0,99.0,50.0,UnterCampanium
969,GD0470,B.AMTNOTTULNNONNENBACH,32386274.73,5755173.95,93.0,100.0,32.0,Quaternary
970,GD0470,B.AMTNOTTULNNONNENBACH,32386274.73,5755173.95,68.0,100.0,32.0,UnterCampanium
971,GD0471,WasserwerkderGemeindeNottuln,32386617.61,5754754.59,87.0,100.0,41.0,Quaternary
972,GD0471,WasserwerkderGemeindeNottuln,32386617.61,5754754.59,59.0,100.0,41.0,UnterCampanium
973,GD0472,WasserwerkderGemeindeNottuln,32386197.17,5755040.08,94.5,100.0,35.4,Quaternary
974,GD0472,WasserwerkderGemeindeNottuln,32386197.17,5755040.08,64.6,100.0,35.4,UnterCampanium
975,GD0473,WasserwerkderGemeindeNottuln,32385915.17,5755164.77,102.0,105.0,41.0,Quaternary
976,GD0473,WasserwerkderGemeindeNottuln,32385915.17,5755164.77,64.0,105.0,41.0,UnterCampanium
977,GD0474,WasserwerkderGemeindeNottuln,32386437.81,5755004.13,89.5,99.0,25.0,Quaternary
978,GD0474,WasserwerkderGemeindeNottuln,32386437.81,5755004.13,74.0,99.0,25.0,UnterCampanium
979,GD0475,WasserwerkderGemeindeNottuln,32386454.3,5754676.29,86.5,99.5,31.0,Quaternary
980,GD0475,WasserwerkderGemeindeNottuln,32386454.3,5754676.29,68.5,99.5,31.0,UnterCampanium
981,GD0476,ENTNAHMEBR.IIIWW-NOTTULN,32386204.58,5755777.15,100.2,105.0,62.0,Quaternary
982,GD0476,ENTNAHMEBR.IIIWW-NOTTULN,32386204.58,5755777.15,43.0,105.0,62.0,OberCampanium
983,GD0477,ENTNAHMEBR.IIWW-NOTTULN,32386186.35,5755577.8,102.2,105.0,62.0,Quaternary
984,GD0477,ENTNAHMEBR.IIWW-NOTTULN,32386186.35,5755577.8,43.0,105.0,62.0,OberCampanium
985,GD0478,ERKUNDUNGSB.IIWW-NOTTULN,32386169.99,5755908.64,103.6,105.0,62.0,Quaternary
986,GD0478,ERKUNDUNGSB.IIWW-NOTTULN,32386169.99,5755908.64,43.0,105.0,62.0,OberCampanium
987,GD0479,WasserwerkderGemeindeNottuln,32386159.06,5755983.13,102.9,105.0,30.0,Quaternary
988,GD0479,WasserwerkderGemeindeNottuln,32386159.06,5755983.13,75.0,105.0,30.0,OberCampanium
989,GD0480,WWEverswinkel-Raestrup,32421218.12,5758037.26,29.52,49.82,20.5,Quaternary
990,GD0480,WWEverswinkel-Raestrup,32421218.12,5758037.26,29.32,49.82,20.5,Oberkreide
991,GD0481,"KartierbohrungGDNRW,Emsniederung4012/3007",32418898.06,5759451.73,29.0,51.0,22.7,Quaternary
992,GD0481,"KartierbohrungGDNRW,Emsniederung4012/3007",32418898.06,5759451.73,28.3,51.0,22.7,Oberkreide
993,GD0482,"UmgehungTelgte,Kreisstrassenbrücke",32418333.29,5759888.57,29.749999999999996,52.55,23.2,Quaternary
994,GD0482,"UmgehungTelgte,Kreisstrassenbrücke",32418333.29,5759888.57,29.349999999999998,52.55,23.2,Oberkreide
995,GD0483,VB2GEMEINDEHAVIXBECK,32389733.46,5758372.87,106.9,110.0,40.0,Quaternary
996,GD0483,VB2GEMEINDEHAVIXBECK,32389733.46,5758372.87,70.0,110.0,40.0,OberCampanium
997,GD0484,WWEverswinkel-Raestrup,32421757.91,5758337.14,31.759999999999998,50.76,20.0,Quaternary
998,GD0484,WWEverswinkel-Raestrup,32421757.91,5758337.14,30.759999999999998,50.76,20.0,Oberkreide
999,GD0485,"Kartierbohrg.GDNRW,Emsniederung4013/1009",32421423.1,5761234.99,44.2,55.0,32.0,Quaternary
1000,GD0485,"Kartierbohrg.GDNRW,Emsniederung4013/1009",32421423.1,5761234.99,23.0,55.0,32.0,Oberkreide
1001,GD0486,BR.INevinghoffLandwirtschaftsammer,32406204.09,5760566.47,47.9,53.0,41.0,Quaternary
1002,GD0486,BR.INevinghoffLandwirtschaftsammer,32406204.09,5760566.47,12.0,53.0,41.0,Oberkreide
1003,GD0487,"BR.IKaltmeyer,Wärempumpe",32400496.34,5761046.37,26.0,76.0,50.0,Oberkreide
1004,GD0488,BR.IIKALTMEYERWAERMEP.,32400511.33,5761056.36,74.2,76.0,38.0,Quaternary
1005,GD0488,BR.IIKALTMEYERWAERMEP.,32400511.33,5761056.36,38.0,76.0,38.0,Oberkreide
1006,GD0489,B.DR.TEIGEMUENSTER,32400856.22,5762015.98,74.5,79.0,80.0,Quaternary
1007,GD0489,B.DR.TEIGEMUENSTER,32400856.22,5762015.98,-1.0,79.0,80.0,Oberkreide
1008,GD0490,BIS.GREINERWAERMEPUMPE,32400676.29,5761906.03,72.0,79.0,44.0,Quaternary
1009,GD0490,BIS.GREINERWAERMEPUMPE,32400676.29,5761906.03,35.0,79.0,44.0,Oberkreide
1010,GD0491,BR.MARONMUENSTER,32401315.87,5753599.31,59.5,63.0,30.0,Quaternary
1011,GD0491,BR.MARONMUENSTER,32401315.87,5753599.31,33.0,63.0,30.0,Oberkreide
1012,GD0492,BR.FELDHAUSROXEL,32403635.04,5757467.74,61.0,69.0,35.0,Quaternary
1013,GD0492,BR.FELDHAUSROXEL,32403635.04,5757467.74,34.0,69.0,35.0,Oberkreide
1014,GD0493,BR.INHUMMELB.ROOSENSELL,32394188.34,5754197.1,66.3,70.0,36.0,Quaternary
1015,GD0493,BR.INHUMMELB.ROOSENSELL,32394188.34,5754197.1,34.0,70.0,36.0,UnterCampanium
1016,GD0494,B.HEESTERGESCHAEFTBOES..,32395570.66,5752419.27,60.5,64.5,33.0,Quaternary
1017,GD0494,B.HEESTERGESCHAEFTBOES..,32395570.66,5752419.27,31.5,64.5,33.0,UnterCampanium
1018,GD0495,BR.GAERTNEREIEVELSBOESEN,32395670.13,5752405.17,60.900000000000006,64.7,34.0,Quaternary
1019,GD0495,BR.GAERTNEREIEVELSBOESEN,32395670.13,5752405.17,30.700000000000003,64.7,34.0,UnterCampanium
1020,GD0496,BR.IK.D.THOMALLAWAERMEP.,32395675.07,5752525.02,59.800000000000004,64.7,60.0,Quaternary
1021,GD0496,BR.IK.D.THOMALLAWAERMEP.,32395675.07,5752525.02,4.700000000000003,64.7,60.0,UnterCampanium
1022,GD0497,BR.IIK.D.THOMALLAWAERMEP,32395694.22,5752504.22,59.7,64.7,63.0,Quaternary
1023,GD0497,BR.IIK.D.THOMALLAWAERMEP,32395694.22,5752504.22,1.7000000000000028,64.7,63.0,UnterCampanium
1024,GD0498,NOTBR.113SCHULEKINDERHAUS,32403705.09,5761466.15,52.0,56.0,40.2,Quaternary
1025,GD0498,NOTBR.113SCHULEKINDERHAUS,32403705.09,5761466.15,15.799999999999997,56.0,40.2,Oberkreide
1026,GD0499,VB.HAUPTS.KINDERHAUS-WEST,32403715.08,5761466.15,52.0,56.0,45.0,Quaternary
1027,GD0499,VB.HAUPTS.KINDERHAUS-WEST,32403715.08,5761466.15,11.0,56.0,45.0,Oberkreide
1028,GD0500,Diplomkartierung/ArbeitHagedorn,32403435.2,5761656.08,52.8,56.8,40.2,Quaternary
1029,GD0500,Diplomkartierung/ArbeitHagedorn,32403435.2,5761656.08,16.599999999999994,56.8,40.2,UnterCampanium
1030,GD0501,Diplomkartierung/ArbeitHagedorn,32403060.35,5761811.02,51.1,57.0,41.0,Quaternary
1031,GD0501,Diplomkartierung/ArbeitHagedorn,32403060.35,5761811.02,16.0,57.0,41.0,UnterCampanium
1032,GD0502,JosefWiescherKley44Senden,32392803.14,5752753.54,60.8,75.3,40.5,Quaternary
1033,GD0502,JosefWiescherKley44Senden,32392803.14,5752753.54,34.8,75.3,40.5,Oberkreide
1034,GD0503,BR.IG.BORCHADINGWAERMEP,32398626.99,5756838.07,69.3,72.0,38.5,Quaternary
1035,GD0503,BR.IG.BORCHADINGWAERMEP,32398626.99,5756838.07,33.5,72.0,38.5,Oberkreide
1036,GD0504,BRZIEGELEIBILLERBECK,32384842.57,5759865.44,57.0,160.0,103.0,OberCampanium
1037,GD0505,BMOELLERANDB.BURGTWICK.,32380770.59,5758052.48,75.75,115.75,40.0,UnterCampanium
1038,GD0506,WAERMEP.RORUP,32381034.57,5751478.06,73.6,82.1,44.0,Quaternary
1039,GD0506,WAERMEP.RORUP,32381034.57,5751478.06,38.099999999999994,82.1,44.0,Oberkreide
1040,GD0507,WAERMEP.U.STIELKEB1+2,32380536.08,5751278.5,70.9,77.9,39.0,Quaternary
1041,GD0507,WAERMEP.U.STIELKEB1+2,32380536.08,5751278.5,38.900000000000006,77.9,39.0,Oberkreide
1042,GD0508,BRKERKELERBILLERBECK,32381837.2,5759289.14,106.1,109.1,43.5,Quaternary
1043,GD0508,BRKERKELERBILLERBECK,32381837.2,5759289.14,65.6,109.1,43.5,Oberkreide
1045,GD0509,Diplomkartierung/ArbeitHagedorn,32402455.59,5761876.01,58.93000000000001,66.43,41.0,Quaternary
1046,GD0509,Diplomkartierung/ArbeitHagedorn,32402455.59,5761876.01,25.430000000000007,66.43,41.0,UnterCampanium
1047,GD0510,Diplomkartierung/ArbeitHagedorn,32402580.52,5761156.29,63.400000000000006,69.4,40.0,Quaternary
1048,GD0510,Diplomkartierung/ArbeitHagedorn,32402580.52,5761156.29,29.400000000000006,69.4,40.0,UnterCampanium
1049,GD0511,Diplomkartierung/ArbeitHagedorn,32402730.47,5761376.2,59.9,63.9,45.0,Quaternary
1050,GD0511,Diplomkartierung/ArbeitHagedorn,32402730.47,5761376.2,18.9,63.9,45.0,UnterCampanium
1051,GD0512,Diplomkartierung/ArbeitHagedorn,32402130.71,5761606.12,70.55,75.2,27.0,Quaternary
1052,GD0512,Diplomkartierung/ArbeitHagedorn,32402130.71,5761606.12,48.2,75.2,27.0,UnterCampanium
1053,GD0513,Diplomkartierung/ArbeitHagedorn,32403105.31,5760611.5,64.5,65.5,22.0,Quaternary
1054,GD0513,Diplomkartierung/ArbeitHagedorn,32403105.31,5760611.5,43.5,65.5,22.0,Oberkreide
1055,GD0514,Diplomkartierung/ArbeitHagedorn,32403095.31,5760456.56,66.5,67.6,40.0,Quaternary
1057,GD0514,Diplomkartierung/ArbeitHagedorn,32403095.31,5760456.56,27.599999999999994,67.6,40.0,UnterCampanium
1058,GD0515,KartiersondierungGLA3109,32391746.23,5754537.98,75.7,101.0,25.4,Quaternary
1059,GD0515,KartiersondierungGLA3109,32391746.23,5754537.98,75.6,101.0,25.4,UnterCampanium
1061,GD0516,KartierbohrungGLANW,32391726.25,5754538.8,75.5,100.5,25.5,Quaternary
1062,GD0516,KartierbohrungGLANW,32391726.25,5754538.8,75.0,100.5,25.5,UnterCampanium
1063,GD0517,B1-3LEOBRUMANNWAERMEP.,32391547.15,5760379.01,70.0,76.0,40.0,Quaternary
1064,GD0517,B1-3LEOBRUMANNWAERMEP.,32391547.15,5760379.01,36.0,76.0,40.0,UnterCampanium
1065,GD0518,BR.Prof.Dr.Reinert,32398577.07,5759706.93,60.2,62.0,70.0,Quaternary
1066,GD0518,BR.Prof.Dr.Reinert,32398577.07,5759706.93,-8.0,62.0,70.0,Oberkreide
1067,GD0519,POSTEN43KM58.553BAHNL..,32399476.58,5752768.67,53.55,58.55,21.0,Quaternary
1068,GD0519,POSTEN43KM58.553BAHNL..,32399476.58,5752768.67,37.55,58.55,21.0,Oberkreide
1069,GD0520,BR.KRANEBURGBOESENSELL,32395263.88,5752622.02,60.9,63.9,21.0,Quaternary
1070,GD0520,BR.KRANEBURGBOESENSELL,32395263.88,5752622.02,42.9,63.9,21.0,UnterCampanium
1071,GD0521,BR.ROEHLMANNBOESENSELL,32395196.07,5752554.78,61.3,63.8,51.0,Quaternary
1072,GD0521,BR.ROEHLMANNBOESENSELL,32395196.07,5752554.78,12.799999999999997,63.8,51.0,UnterCampanium
1073,GD0522,B.BAHNL.APPELH.POSTEN42,32396814.61,5752018.01,60.6,61.0,26.0,Quaternary
1074,GD0522,B.BAHNL.APPELH.POSTEN42,32396814.61,5752018.01,35.0,61.0,26.0,Oberkreide
1075,GD0523,B.BILLERBECK/Beckmann,32381807.04,5760375.96,93.5,105.5,32.0,Quaternary
